what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1495522885275
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1495522885276
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1495522885276
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1495522885277
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1495522885278
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1495522885279
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1495522885281
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1495522885282
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1495522885283
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1495522885283
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1495522885283
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1495522885284
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1495522885285
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1495522885286
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1495522885286
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1495522885287
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1495522885287
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1495522885288
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1495522885289
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1495522885289
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1495522885290
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1495522885290
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1495522885290
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1495522885291
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1495522885291
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1495522885291
started,bundle,org.lejos.nxt.ldt,0.9.0.201202141552,"org.lejos.nxt.ldt",1495522885292
os,sysinfo,,,"macosx",1495522885306
arch,sysinfo,,,"x86_64",1495522885306
ws,sysinfo,,,"cocoa",1495522885306
locale,sysinfo,,,"en_US",1495522885306
processors,sysinfo,,,"2",1495522885306
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1495522885306
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4833",1495522885306
java.specification.name,sysinfo,,,"Java Platform API Specification",1495522885306
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1495522885306
java.specification.version,sysinfo,,,"1.6",1495522885306
java.vendor,sysinfo,,,"Apple Inc.",1495522885306
java.version,sysinfo,,,"1.6.0_65",1495522885306
java.vm.info,sysinfo,,,"mixed mode",1495522885306
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1495522885306
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1495522885306
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1495522885306
java.vm.specification.version,sysinfo,,,"1.0",1495522885306
java.vm.vendor,sysinfo,,,"Apple Inc.",1495522885306
java.vm.version,sysinfo,,,"20.65-b04-468",1495522885306
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1495522885332
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1495522885573
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1495522885578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495522889330
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1495522894112
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1495522894154
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1495522894214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523164947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523168268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523199736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523200728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523215059
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1495523216524
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1495523216525
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1495523219815
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1495523220794
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1495523220800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523221804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523232036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1495523232074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523236824
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1495523251161
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1495523251190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523255530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1495523255566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523258394
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523282087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523285013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523288234
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1495523288279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523292002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523303010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523306751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523310120
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1495523310156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523310770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523315002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523317650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523375849
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1495523375884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523380725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523388302
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1495523388334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523406065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523425107
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1495523425145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523437072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523446385
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495523460054
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495523467384
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495523467548
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495523479867
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1495523498419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523502952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523503757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523505178
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1495523505184
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1495523506396
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1495523506682
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1495523506768
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1495523506807
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1495523507091
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495523534246
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1495523536011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1495523539985
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523542381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523554082
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1495523556166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523558761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523558873
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495523561532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523561722
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1495523561763
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1495523561763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523566296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523593804
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1495523593820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523609083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523633420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523642129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523649879
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495523650086
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495523650186
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1495523655010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495523655780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495523661838
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1495523664264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523669084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523669891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523676344
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1495523676362
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523690694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523908107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495523912332
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1495523916704
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1495523916780
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1495523928355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495524045754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.help.aboutAction",1495524045790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495524047211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495524049112
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495524049485
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1495524050687
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1495524050688
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1495524050688
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1495524050688
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1495524050770
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1495524050770
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201102110609,"org.eclipse.cdt.gdb.ui",1495524050771
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1495524050771
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1495524050771
